year,month,day,hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2017,0,17,19,0.0,0.0,0.0,0.22448003825005974,0.8415841584158414,0.24715842504031152,0.8474092207262309,0.15201415351115988,0.6283164141042619,0.05771144278606943,0.00840672016266028,0.05460060667340749,0.0499999999999996,0.792585097249992,0.06257982120051109,0.03228076525568102
2017,0,17,20,0.0,0.0,0.0,0.36576619650968206,0.836633663366328,0.24726008635563945,0.8416972664218676,0.1577299945563424,0.6291991564906083,0.045771144278606846,0.0026719033075122134,0.044489383215369216,0.047916666666666385,0.8272360764832517,0.05747126436781613,0.02948307400532768
2017,0,17,21,0.0,0.0,0.0,0.49132201769065253,0.8356435643564311,0.1757159356935702,0.8423772609819125,0.15759390310288546,0.5998479721445737,0.04179104477611939,2.7755575615628914e-17,0.03640040444893833,0.043749999999999956,0.8116479286565305,0.06257982120051109,0.032271043259889914
2017,0,17,22,0.0,0.0,0.0,0.5732727707387042,0.7376237623762449,0.24758483777960386,0.7417380660954684,0.2584376701143172,0.6320190280025497,0.04179104477611939,2.7755575615628914e-17,0.03437815975733072,0.03958333333333308,0.8146204173548077,0.056194125159642505,0.028786081691687115
2017,0,17,23,0.0,0.0,0.0,0.5558211809705952,0.7495049504950515,0.3072317906228732,0.7531619747042022,0.2465977136635824,0.6462900299151588,0.03781094527363216,0.0,0.032355915065722884,0.03749999999999987,0.8140261066523521,0.056194125159642505,0.028786081691687115
2017,0,18,0,0.0,0.0,0.0,0.46928042075065735,0.6970297029702976,0.06734214962851261,0.7001223990208061,0.2995372890582475,0.5016183610416358,0.03781094527363216,0.0,0.032355915065722884,0.03749999999999987,0.8062766878704506,0.05363984674329503,0.027413036747648417
2017,0,18,1,0.0,0.0,0.0,0.35859431030360983,0.6603960396039668,0.08608454267939693,0.6628586971304209,0.33669025585193246,0.4875925653474571,0.03582089552238821,0.0,0.032355915065722884,0.03749999999999987,0.8127032860565637,0.048531289910600295,0.02466694685957102
2017,0,18,2,0.0,0.0,0.0,0.24910351422424098,0.6698019801980308,0.17119483108690062,0.6726506187950498,0.3268916712030485,0.4726104654014027,0.03681592039801007,0.0,0.032355915065722884,0.03541666666666665,0.8077631660160889,0.048531289910600295,0.02466694685957102
2017,0,18,3,0.0,0.0,0.0,0.154434616304088,0.6089108910891099,0.06449280887390325,0.615123079015369,0.3844583560152426,0.4741062233338236,0.033830845771144036,0.0,0.029322548028311468,0.03125,0.8063931185273439,0.048531289910600295,0.02466694685957102
2017,0,18,4,0.0,0.0,0.0,0.07410949079607936,0.589108910891099,0.20232296105524442,0.5894192846457216,0.41017964071856294,0.48911284390172116,0.026865671641790767,0.0,0.028311425682507663,0.03125,0.8111120670790213,0.04086845466155831,0.020606144002201676
2017,0,18,5,0.0,0.0,0.0,0.028926607697824527,0.5445544554455495,0.05775774673342426,0.5448116415068682,0.45495372890582475,0.49019175126281156,0.02288557213930309,0.0,0.032355915065722884,0.03125,0.8097901816692322,0.04086845466155831,0.020606144002201676
2017,0,18,6,0.0,0.0,0.0,0.08582357159933061,0.5074257425742559,0.2044324333483001,0.5074119407044719,0.4922427871529669,0.50742974841842,0.01691542288557213,0.0,0.028311425682507663,0.028124999999999956,0.8008890813293856,0.04086845466155831,0.020606144002201676
2017,0,18,7,0.0,0.0,0.0,0.1941190533110208,0.4970297029702948,0.17229898592837958,0.4969400244798017,0.5027218290691344,0.47827472904712853,0.017910447761193993,0.0,0.022244691607684608,0.02499999999999991,0.799538205153623,0.04086845466155831,0.020606144002201676
2017,0,18,8,0.0,0.0,0.0,0.355725555821181,0.4524752475247453,0.08439018742393051,0.45246838025295943,0.5472237343494828,0.4645431808150655,0.021890547263681448,0.0,0.022244691607684608,0.021874999999999867,0.8038381903776842,0.033205619412516096,0.016603673119579054
2017,0,18,9,0.0,0.0,0.0,0.5115945493664833,0.5366336633663309,0.7786268380224615,0.5378756969944227,0.4617583015786608,0.49154038546417533,0.033830845771144036,0.0,0.027300303336703857,0.018749999999999822,0.8113299654168218,0.033205619412516096,0.016603673119579054
2017,0,18,10,0.0,0.0,0.0,0.6253884771694955,0.5876237623762393,0.232527667409359,0.5895552835577291,0.41004354926510667,0.5025011034279829,0.022885572139303534,0.0,0.020222446916076775,0.02083333333333326,0.8200164405698649,0.0370370370370372,0.018615378402511568
2017,0,18,11,0.0,0.0,0.0,0.6590963423380348,0.5801980198019834,0.2871000262625064,0.5809873521011824,0.4186173108328801,0.47368937276249334,0.02288557213930309,0.0,0.02426693629929222,0.02499999999999991,0.7921885783863553,0.0370370370370372,0.018604908560890365
2017,0,18,12,0.0,0.0,0.0,0.599091561080564,0.5594059405940612,0.11532064261246988,0.560451516387868,0.43916712030484506,0.4743269089304103,0.026865671641790767,0.0,0.027300303336703857,0.02499999999999991,0.7946382981111113,0.033205619412516096,0.016603673119579054
2017,0,18,13,0.0,0.0,0.0,0.5025101601721252,0.48762376237624494,0.11477280107986906,0.4875560995512025,0.5121121393576487,0.4784954146437155,0.029850746268656803,0.0,0.02628918099089983,0.021874999999999867,0.788208426774001,0.042145593869731934,0.02133155445738552
2017,0,18,14,0.0,0.0,0.0,0.3932584269662921,0.5059405940593962,0.2299748388244563,0.506459948320412,0.4931954273271639,0.4778823990976411,0.028855721393034495,0.0,0.03336703741152691,0.03645833333333304,0.7688009793267783,0.03575989782886335,0.018127782921295243
2017,0,18,15,0.0,0.0,0.0,0.28926607697824525,0.4391089108910933,0.05031670323650093,0.44458044335645397,0.5552531301034298,0.4794762395174341,0.06169154228855711,0.010739747928731863,0.0455005055611728,0.03541666666666665,0.7847112987302044,0.024265644955300036,0.012017134643658972
2017,0,18,16,0.0,0.0,0.0,0.19746593354052117,0.5074257425742559,0.7481651544546011,0.5074119407044719,0.4922427871529669,0.47763719287921136,0.03283582089552217,0.0,0.03640040444893833,0.03541666666666665,0.8051264090915042,0.03575989782886335,0.01799840559269028
2017,0,18,17,0.0,0.0,0.0,0.12240019125029881,0.589108910891099,0.25783851100060146,0.591187270501834,0.408410451823626,0.4733951253003774,0.0388059701492538,0.0,0.032355915065722884,0.03437499999999982,0.785468331796511,0.03192848020434225,0.015997917997209066
2017,0,18,18,0.0,0.0,0.0,0.08032512550800862,0.5950495049504951,0.34819282892377373,0.601251189990478,0.3983396842678282,0.5027217890245699,0.03781094527363171,0.0016650519391935847,0.03437815975733072,0.03125,0.8037516856727634,0.024265644955300036,0.012026856639450079
2017,0,18,19,0.0,0.0,0.0,0.12263925412383454,0.6792079207920807,0.4897872736976761,0.6722426220590201,0.3275721284703321,0.47160511990584064,0.028855721393034495,0.0015857637516129286,0.027300303336703857,0.029166666666666785,0.8048636218257449,0.033205619412516096,0.016603673119579054
2017,0,18,20,0.0,0.0,0.0,0.21276595744680848,0.735148514851474,0.31597183981565413,0.7241942064463487,0.2758573761567775,0.470599774410279,0.026865671641790767,0.0015064755640322725,0.028311425682507663,0.029166666666666785,0.816553446815037,0.033205619412516096,0.016603673119579054
2017,0,18,21,0.0,0.0,0.0,0.3351661486971073,0.8089108910890985,0.5178486206536257,0.8081055351557183,0.19134458356015305,0.4541219165318031,0.02288557213930309,0.001427187376451644,0.02426693629929222,0.02499999999999991,0.8151787233962963,0.033205619412516096,0.016603673119579054
2017,0,18,22,0.0,0.0,0.0,0.45756633994740614,0.7292079207920779,0.0491475981102291,0.7327621379028955,0.2670114316820906,0.45578931881712514,0.018905472636815857,0.001347899188870988,0.020222446916076775,0.02499999999999991,0.806322044391409,0.033205619412516096,0.016603673119579054
2017,0,18,23,0.0,0.0,0.0,0.5335883337317714,0.6980198019801946,0.2871226176659127,0.701074391404866,0.29858464888405045,0.4709430631160807,0.02487562189054704,0.0012686110012903318,0.018200202224469164,0.02499999999999991,0.8053798444972721,0.033205619412516096,0.016603673119579054
2017,0,19,0,0.0,0.0,0.0,0.5323930193640927,0.72574257425741,0.16413784144788302,0.7294981640146858,0.27027762656505194,0.47023196508263454,0.02487562189054704,0.0011893228137097034,0.021233569261880803,0.02499999999999991,0.8163093632692606,0.033205619412516096,0.016603673119579054
2017,0,19,1,0.0,0.0,0.0,0.4601960315562993,0.6400990099009931,0.06411722679227486,0.6428668570651404,0.35669569951007096,0.4722426560737578,0.02487562189054704,0.001110034626129075,0.021233569261880803,0.021874999999999867,0.8168321322427817,0.033205619412516096,0.016603673119579054
2017,0,19,2,0.0,0.0,0.0,0.36026775041835996,0.6391089108910961,0.28692494288610826,0.6415068679450577,0.3580566140446382,0.47216909420822906,0.0199004975124375,0.0010307464385484189,0.022244691607684608,0.018749999999999822,0.808507574071407,0.033205619412516096,0.016603673119579054
2017,0,19,3,0.0,0.0,0.0,0.2560363375567774,0.6247524752475329,0.10681780315545426,0.6219230246158034,0.3776537833424065,0.4724143004266588,0.021890547263681448,0.0009514582509677627,0.02628918099089983,0.018749999999999822,0.8021094990582677,0.033205619412516096,0.016603673119579054
2017,0,19,4,0.0,0.0,0.0,0.16495338273966048,0.5346534653465511,0.1718330382331263,0.5348837209302317,0.46488840500816586,0.47447403266146804,0.02487562189054704,0.0008721700633871066,0.027300303336703857,0.018749999999999822,0.8043679732461989,0.033205619412516096,0.016603673119579054
2017,0,19,5,0.0,0.0,0.0,0.08725794884054507,0.5297029702970377,0.1989427223205889,0.5298517611859097,0.46978769733260783,0.45976165955568593,0.02487562189054704,0.0007928818758064782,0.029322548028311468,0.018749999999999822,0.8043679732461989,0.033205619412516096,0.016603673119579054
2017,0,19,6,0.0,0.0,0.0,0.034903179536218035,0.4910891089108844,0.044346924886407596,0.4909560723514197,0.5087098530212306,0.49004462753175404,0.018905472636815857,0.000713593688225822,0.028311425682507663,0.018749999999999822,0.8019215266724399,0.026819923371647514,0.013320629925499594
2017,0,19,7,0.0,0.0,0.0,0.08080325125508007,0.4702970297029623,0.20107478601705084,0.4701482388140903,0.5295318454001094,0.47827472904712853,0.017910447761193993,0.0006343055006451659,0.022244691607684608,0.018749999999999822,0.800040400035163,0.026819923371647514,0.013320629925499594
2017,0,19,8,0.0,0.0,0.0,0.17308152043987568,0.45346534653465653,0.11646433240990971,0.4532843737250083,0.5464071856287429,0.49318326712765415,0.018905472636815857,0.0005550173130645375,0.023255813953488413,0.017708333333333215,0.8069892996017978,0.025542784163473886,0.01266402128668373
2017,0,19,9,0.0,0.0,0.0,0.31675830743485534,0.4381188118811963,0.20958892117576955,0.4426764585883305,0.5570223189983667,0.5522044039036829,0.021890547263681448,0.00047572912548388135,0.021233569261880803,0.016666666666666607,0.8049085107537038,0.025542784163473886,0.01266402128668373
2017,0,19,10,0.0,0.0,0.0,0.46354291178579954,0.4910891089108844,0.5550001835551526,0.4912280701754348,0.5084376701143172,0.550635084105733,0.029850746268656803,0.00039644093790325297,0.01718907987866536,0.015625,0.8045213437500585,0.024265644955300036,0.012017134643658972
2017,0,19,11,0.0,0.0,0.0,0.5780540282094191,0.49306930693070683,0.16471109830931582,0.49286005711954317,0.5068045726728365,0.5629689568927465,0.030845771144278444,0.0003171527503225968,0.027300303336703857,0.023958333333333304,0.8014123178959063,0.02043422733077893,0.010076474714584643
2017,0,19,12,0.0,0.0,0.0,0.6361463064786038,0.48366336633664275,0.32462152339481015,0.48347613219094043,0.5161948829613503,0.551100975920749,0.027860696517412853,0.00023786456274196843,0.025278058645096024,0.02499999999999991,0.8012341649630695,0.03065134099616862,0.01529045584194727
2017,0,19,13,0.0,0.0,0.0,0.5974181209658139,0.5797029702970207,0.5876701768059708,0.5706514347885197,0.42896026129559095,0.5753763915452896,0.02487562189054704,0.0001585763751613123,0.02628918099089983,0.03020833333333317,0.8011009009581915,0.033205619412516096,0.016603673119579054
2017,0,19,14,0.0,0.0,0.0,0.5161367439636624,0.6039603960396107,0.2731808978388498,0.6066911464708262,0.39289602612955976,0.6041636015889362,0.026865671641790767,7.928818758065614e-05,0.028311425682507663,0.02499999999999991,0.7920001384075278,0.025542784163473886,0.012693187274057105
2017,0,19,15,0.0,0.0,0.0,0.4119053311020798,0.6193069306930568,0.34107936077624057,0.6219230246158034,0.3776537833424065,0.6922907164925705,0.033830845771144036,0.0,0.028311425682507663,0.02499999999999991,0.7908699661275631,0.02171136653895278,0.010723361357609429
2017,0,19,16,0.0,0.0,0.0,0.30600047812574704,0.6460396039604035,0.28370284397529627,0.643138854889159,0.3564235166031575,0.6955274385758425,0.03184079601990053,0.0,0.028311425682507663,0.02499999999999991,0.7940734457676287,0.019157088122605304,0.009429588071559886
2017,0,19,17,0.0,0.0,0.0,0.21372220894095145,0.6732673267326703,0.27859153895463923,0.6712906296749601,0.3282525857376162,0.6511451130400667,0.02587064676616868,0.0,0.02628918099089983,0.02499999999999991,0.7950156456617656,0.02298850574712641,0.011370248000634187
2017,0,19,18,0.0,0.0,0.0,0.13435333492708584,0.7084158415841699,0.31126435613088327,0.7063783489732103,0.2936853565596085,0.6795890343779116,0.02985074626865636,0.0,0.02628918099089983,0.02499999999999991,0.7912463784922183,0.019157088122605304,0.009429588071559886
2017,0,19,19,0.0,0.0,0.0,0.0736313650490079,0.7366336633663337,0.3161497471174781,0.735890112879094,0.2641535111594995,0.7227453288215391,0.023880597014925176,0.0,0.022244691607684608,0.02499999999999991,0.8065104843702364,0.025542784163473886,0.01266402128668373
2017,0,19,20,0.0,0.0,0.0,0.08582357159933061,0.7975247524752405,0.48884408260546647,0.7964096287229694,0.2030484485574311,0.7064145946741207,0.023880597014925176,0.0,0.01921132457027297,0.018749999999999822,0.7974055134825765,0.025542784163473886,0.01266402128668373
2017,0,19,21,0.0,0.0,0.0,0.1570643079129811,0.8415841584158414,0.40171468751853195,0.8470012239902047,0.15242242787153004,0.7053356873130303,0.021890547263681448,0.0,0.021233569261880803,0.018749999999999822,0.8036151485168885,0.025542784163473886,0.01266402128668373
2017,0,19,22,0.0,0.0,0.0,0.2825723165192445,0.7207920792079108,0.07672605381837076,0.7244662042703638,0.27572128470332125,0.6650237850031875,0.02288557213930309,0.0,0.01718907987866536,0.018749999999999822,0.8102007283228562,0.025542784163473886,0.01266402128668373
2017,0,19,23,0.0,0.0,0.0,0.41931628018168776,0.73316831683168,0.34543667770821507,0.7371141030871762,0.2630647795318457,0.7230150556618113,0.02587064676616868,0.0,0.018200202224469164,0.018749999999999822,0.8118948177603044,0.02937420178799499,0.014633847203131406
2017,0,20,0,0.0,0.0,0.0,0.5292852020081281,0.7188118811881168,0.1422919543540694,0.7224262205902328,0.2773543821448019,0.6502623706537194,0.026865671641790767,0.0,0.01718907987866536,0.018749999999999822,0.8109535530521665,0.033205619412516096,0.016603673119579054
2017,0,20,1,0.0,0.0,0.0,0.5806837198183121,0.6603960396039668,0.10356464106495875,0.6628586971304209,0.33669025585193246,0.6393752145554412,0.02487562189054704,0.0,0.021233569261880803,0.018749999999999822,0.8077547493420967,0.033205619412516096,0.016603673119579054
2017,0,20,2,0.0,0.0,0.0,0.5362180253406645,0.6732673267326703,0.21928910501331478,0.6763225894192857,0.3232172019597175,0.6388848021185818,0.027860696517412853,0.0,0.023255813953488413,0.018749999999999822,0.8071903645916136,0.033205619412516096,0.016603673119579054
2017,0,20,3,0.0,0.0,0.0,0.4432225675352618,0.6207920792079165,0.09367243029846067,0.6277709778321778,0.3718018508437675,0.6396204207738707,0.028855721393034495,0.0,0.020222446916076775,0.018749999999999822,0.8019215266724399,0.033205619412516096,0.016603673119579054
2017,0,20,4,0.0,0.0,0.0,0.33349270858235713,0.589108910891099,0.22144940796403445,0.5894192846457216,0.41017964071856294,0.6551910156441565,0.027860696517412853,0.0,0.021233569261880803,0.018749999999999822,0.806061127497648,0.033205619412516096,0.016603673119579054
2017,0,20,5,0.0,0.0,0.0,0.23165192445613192,0.5529702970297024,0.10227693107080427,0.5535155718754261,0.44610778443113785,0.640552204403904,0.02487562189054704,0.0,0.01921132457027297,0.018749999999999822,0.8038031209027163,0.033205619412516096,0.016603673119579054
2017,0,20,6,0.0,0.0,0.0,0.14152522113315802,0.5074257425742559,0.21991036860698582,0.5074119407044719,0.4922427871529669,0.6418272767397379,0.023880597014925176,0.0,0.023255813953488413,0.018749999999999822,0.8019215266724399,0.033205619412516096,0.016603673119579054
2017,0,20,7,0.0,0.0,0.0,0.06885010757829309,0.4970297029702948,0.1911515120708692,0.4969400244798017,0.5027218290691344,0.6419744004707959,0.02288557213930309,0.0,0.028311425682507663,0.018749999999999822,0.7989106953481978,0.033205619412516096,0.016603673119579054
2017,0,20,8,0.0,0.0,0.0,0.058809466889792036,0.45346534653465653,0.09987659445889352,0.4532843737250083,0.5464071856287425,0.5990142710019126,0.030845771144278444,0.0,0.03134479271991908,0.02083333333333326,0.8045844688050006,0.033205619412516096,0.016603673119579054
2017,0,20,9,0.0,0.0,0.0,0.1319627061917284,0.4960396039603978,0.5061067387332435,0.4957160342717266,0.5039466521502454,0.6265509293315681,0.03681592039801007,0.0,0.028311425682507663,0.028124999999999956,0.813901726914466,0.03831417624521083,0.019281709037118594
2017,0,20,10,0.0,0.0,0.0,0.2632082237628496,0.5108910891089096,0.20766865188624095,0.511491908064734,0.48816004354926523,0.6260359962728654,0.03681592039801007,0.0,0.028311425682507663,0.03020833333333317,0.8067583086600094,0.048531289910600295,0.02466694685957102
2017,0,20,11,0.0,0.0,0.0,0.42314128615825963,0.48564356435643674,0.3062744799035347,0.48565211478308257,0.5140174197060423,0.6416556323868376,0.03582089552238821,0.0,0.03538928210313452,0.033333333333333215,0.795842817678008,0.04469987228607919,0.022636545430886335
2017,0,20,12,0.0,0.0,0.0,0.5684915132679894,0.556435643564356,0.3895040339774707,0.5565075479396171,0.4433859553620034,0.6103427982933649,0.02587064676616868,0.0027446746577574344,0.029322548028311468,0.03125,0.7943217376504013,0.04469987228607919,0.022636545430886335
2017,0,20,13,0.0,0.0,0.0,0.657183839349749,0.5445544554455495,0.09334203102364473,0.5347477220182242,0.46488840500816586,0.6376342504045902,0.032835820895522394,0.005489349315514869,0.029322548028311468,0.03125,0.7852574473537042,0.03831417624521083,0.019281709037118594
2017,0,20,14,0.0,0.0,0.0,0.6528807076261056,0.5841584158415856,0.2449924742387403,0.5845233238134107,0.41507893304300536,0.6095090971507038,0.032835820895522394,0.008234023973272303,0.030333670374115274,0.029166666666666785,0.7969411936340018,0.033205619412516096,0.016603673119579054
2017,0,20,15,0.0,0.0,0.0,0.5665790102797035,0.6138613861386091,0.27342940327631826,0.6117231062151482,0.3878606423516606,0.6063214163111177,0.028855721393034717,0.01097869863102971,0.027300303336703857,0.02604166666666674,0.7935151397261401,0.034482758620689724,0.017270751600016176
2017,0,20,16,0.0,0.0,0.0,0.4563710255797274,0.6410891089108901,0.38756964506081315,0.643138854889159,0.3564235166031575,0.5908489039282034,0.027860696517412853,0.013723373288787172,0.029322548028311468,0.03125,0.7855880356044014,0.07024265644955308,0.03653077310806224
2017,0,20,17,0.0,0.0,0.0,0.3420989720296438,0.6638613861386204,0.38736632243015723,0.6616347069223458,0.33791507893304296,0.5903094502476582,0.06567164179104479,0.01646804794654458,0.06066734074823055,0.05624999999999991,0.7485808552462999,0.025542784163473886,0.012693935119887173
2017,0,20,18,0.0,0.0,0.0,0.23762849629452548,0.6732673267326703,0.271568436420731,0.6712906296749601,0.3282525857376162,0.5901623265166005,0.05771144278606943,0.015365073227528891,0.051567239635995854,0.0499999999999996,0.8376947291046716,0.04086845466155831,0.020645031985366186
2017,0,20,19,0.0,0.0,0.0,0.14845804446569444,0.6950495049505037,0.35881361245012233,0.698082415340675,0.3019869352204685,0.5895493109705261,0.03482587064676612,0.0,0.03538928210313452,0.04062499999999991,0.8010345027522524,0.0676883780332056,0.0350979004976166
2017,0,20,20,0.0,0.0,0.0,0.07100167344011475,0.7272277227722697,0.4206434596475176,0.7259621923024575,0.27408818726184014,0.6181158354175857,0.045771144278606846,0.0016650519391935847,0.04651162790697683,0.043749999999999956,0.7963174245725733,0.042145593869731934,0.021282944478429905
2017,0,20,21,0.0,0.0,0.0,0.04805163758068372,0.7539603960396022,0.23090108636411125,0.7479940160478726,0.2516330974414809,0.4861703692805648,0.032835820895522394,0.0,0.037411526794742134,0.038541666666666696,0.8163079604902619,0.047254150702426445,0.023999868379133926
2017,0,20,22,0.0,0.0,0.0,0.11522830504422661,0.7599009900990126,0.19825650844212503,0.7632258941928463,0.23625476320087135,0.4562552106321416,0.030845771144278444,0.0,0.03437815975733072,0.03749999999999987,0.8057104327479693,0.056194125159642505,0.028786081691687115
2017,0,20,23,0.0,0.0,0.0,0.241692565144633,0.6801980198019777,0.05327900100814137,0.6935944512443903,0.3059335873707134,0.45775096856456265,0.03482587064676612,0.0,0.03437815975733072,0.03749999999999987,0.8098673345141615,0.04342273307790534,0.021959744954658106
2017,0,21,0,0.0,0.0,0.0,0.4087975137461152,0.6955445544554522,0.28547909306811026,0.708826329389364,0.29109961894393077,0.4574076798587612,0.027860696517412853,0.0,0.029322548028311468,0.03749999999999987,0.8208295847961201,0.04086845466155831,0.020606144002201676
2017,0,21,1,0.0,0.0,0.0,0.5579727468324169,0.6732673267326703,0.10491447741848033,0.676050591595267,0.3237615677735439,0.45718699426217446,0.02985074626865636,0.0,0.030333670374115274,0.03645833333333304,0.8090990792158652,0.04086845466155831,0.020606144002201676
2017,0,21,2,0.0,0.0,0.0,0.6471431986612478,0.6168316831683143,0.08469234744448868,0.6196110431116537,0.37996733805117033,0.47305183659457595,0.02587064676616868,0.0,0.03134479271991908,0.03125,0.8052615434683804,0.04086845466155831,0.020606144002201676
2017,0,21,3,0.0,0.0,0.0,0.6198900310781734,0.630693069306929,0.31451187037052725,0.6329389364885074,0.36676646706586835,0.4579226129174636,0.02487562189054704,0.0,0.027300303336703857,0.03125,0.7994110198577395,0.04086845466155831,0.020606144002201676
2017,0,21,4,0.0,0.0,0.0,0.5204398756873057,0.5693069306930738,0.07120527961097603,0.5703794369645045,0.4292324442025044,0.4734686871659064,0.02487562189054704,0.0,0.030333670374115274,0.03125,0.8003546225308752,0.04086845466155831,0.020606144002201676
2017,0,21,5,0.0,0.0,0.0,0.39803968443700694,0.5247524752475385,0.1989427223205889,0.5397796817625462,0.45985302123026717,0.45976165955568593,0.02487562189054704,0.0,0.028311425682507663,0.03125,0.7986558571634312,0.04597701149425282,0.023313345907114563
2017,0,21,6,0.0,0.0,0.0,0.2825723165192445,0.500990099009897,0.07837240234159897,0.5006119951040375,0.4990473598258034,0.47498896572017046,0.033830845771144036,0.0,0.03640040444893833,0.03020833333333317,0.7935488064221092,0.033205619412516096,0.016603673119579054
2017,0,21,7,0.0,0.0,0.0,0.18240497250776955,0.4653465346534631,0.20107478601705084,0.4751801985584123,0.5244964616222103,0.47827472904712853,0.021890547263681448,0.0,0.03336703741152691,0.02499999999999991,0.8134827635868498,0.034482758620689724,0.017270751600016176
2017,0,21,8,0.0,0.0,0.0,0.09705952665551039,0.45049504950495134,0.14189378086903479,0.45029239766082085,0.5494011976047903,0.4638811240253051,0.026865671641790767,0.0,0.023255813953488413,0.018749999999999822,0.792513087928058,0.04086845466155831,0.02062558799378389
2017,0,21,9,0.0,0.0,0.0,0.041118814248147256,0.47326732673266747,0.40246302775636295,0.47776417788657355,0.5219107240065326,0.47790691971948407,0.03681592039800985,0.0,0.028311425682507663,0.018749999999999822,0.8038035884957159,0.03065134099616862,0.01529045584194727
2017,0,21,10,0.0,0.0,0.0,0.09634233803490318,0.48712871287129644,0.22814493514855255,0.48687610499115763,0.5127925966249318,0.46297386101711524,0.03184079601990053,0.005461954462271629,0.022244691607684608,0.02083333333333326,0.8166249885439715,0.03831417624521083,0.019281709037118594
2017,0,21,11,0.0,0.0,0.0,0.2072675113554865,0.48712871287129644,0.3449340189824267,0.4919080647354832,0.5077572128470331,0.47712225982050893,0.033830845771144036,0.010923908924543257,0.02628918099089983,0.02499999999999991,0.789926831047427,0.04597701149425282,0.023313345907114563
2017,0,21,12,0.0,0.0,0.0,0.38393497489839823,0.55841584158415,0.48745753522140983,0.5482116143070854,0.45141535111595,0.4582413810014223,0.033830845771144036,0.01638586338681486,0.03336703741152691,0.029166666666666785,0.8063720768423631,0.04086845466155831,0.020606144002201676
2017,0,21,13,0.0,0.0,0.0,0.555103992349988,0.5143564356435633,0.1508682158721552,0.5050999592003258,0.49455634186173114,0.4743269089304103,0.02487562189054704,0.02184781784908646,0.029322548028311468,0.03125,0.8118662945873305,0.042145593869731934,0.021282944478429905
2017,0,21,14,0.0,0.0,0.0,0.6849151326798947,0.5509900990099084,0.7479872471527771,0.5512035903712764,0.44855743059335884,0.4758471874846746,0.02487562189054704,0.02730977231135806,0.022244691607684608,0.028124999999999956,0.7954201136063952,0.03831417624521083,0.01927198704132746
2017,0,21,15,0.0,0.0,0.0,0.7035620368156824,0.6326732673267372,0.19830451517436326,0.6349789201686384,0.3645890038105608,0.45667206120347204,0.02288557213930309,0.03277172677362966,0.021233569261880803,0.02499999999999991,0.8076411242432007,0.02809706257982114,0.013977238564315514
2017,0,21,16,0.0,0.0,0.0,0.6108056418838154,0.589108910891099,0.23761638102660979,0.5894192846457216,0.41017964071856294,0.545461232896866,0.0199004975124375,0.03823368123590132,0.016177957532861553,0.02083333333333326,0.8111705162039677,0.0523627075351214,0.027214109756845434
2017,0,21,17,0.0,0.0,0.0,0.4886445135070523,0.6400990099009931,0.3821731235721526,0.6375628994968032,0.3620032661948831,0.5439899955862879,0.02686567164179121,0.04369563569817292,0.03640040444893833,0.046875,0.7587538085449815,0.12132822477650063,0.06627708884558031
2017,0,21,18,0.0,0.0,0.0,0.3626583791537174,0.6603960396039668,0.20846499885631015,0.6530667754657955,0.34648884050081685,0.5436712275023292,0.12437810945273631,0.04915759016044455,0.10819009100101118,0.09791666666666665,0.7031775749878894,0.05874840357598976,0.030438820976178116
2017,0,21,19,0.0,0.0,0.0,0.25029882859191965,0.6732673267326703,0.23736222773828988,0.6763225894192857,0.3232172019597175,0.543254376930999,0.11741293532338304,0.04455670300165532,0.10616784630940335,0.09895833333333304,0.860041466147202,0.07918263090676869,0.04199378689684363
2017,0,21,20,0.0,0.0,0.0,0.15276117618933777,0.6732673267326703,0.23736222773828988,0.6763225894192857,0.3232172019597175,0.543254376930999,0.05671641791044779,0.007838669174924984,0.0667340748230536,0.0812499999999996,0.8079604902619082,0.12260536398467448,0.06700249930076418
2017,0,21,21,0.0,0.0,0.0,0.06861104470475736,0.693564356435644,0.3551142701423541,0.6968584251326,0.30293957539466554,0.5574272963562354,0.08457711442786087,0.024092747628957356,0.0768452982810921,0.07499999999999951,0.7845958032593102,0.08173690932311639,0.043029553371513374
2017,0,21,22,0.0,0.0,0.0,0.023428161606502518,0.7301980198019749,0.28711696981506113,0.7241942064463487,0.27572128470332125,0.5419547839733216,0.06467661691542292,0.012429781077711088,0.0657229524772498,0.07187499999999947,0.8255316999998129,0.0830140485312898,0.04372579783932387
2017,0,21,23,0.0,0.0,0.0,0.10040640688501075,0.6509900990099027,0.03624225891442658,0.6632666938664471,0.33628198149156274,0.5587023686920698,0.050746268656716165,0.004459689016522356,0.06066734074823055,0.06458333333333321,0.797081939126873,0.0893997445721586,0.04734761519443248
2017,0,22,0,0.0,0.0,0.0,0.23404255319148937,0.6732673267326703,0.3256098972938322,0.6863865089079297,0.31314643440391965,0.5579667500367811,0.05771144278606943,0.008400203325324873,0.06370070778564196,0.05624999999999991,0.8214884233325166,0.07279693486590033,0.03792475773534337
2017,0,22,1,0.0,0.0,0.0,0.4324647382261535,0.6376237623762364,0.10672178969097783,0.640146878824968,0.3594175285792054,0.5587514099357558,0.05273631840795989,0.00557624047998681,0.0556117290192113,0.05624999999999991,0.827182303288301,0.07151979565772648,0.03720832143012057
